,x,y,"f(x, y)"
0,-0.7074944697911965,-0.3602183325773103,1.0648580551325275
1,-0.6478382900857922,-0.3602183325773103,1.1545324807112547
2,-0.07536825111395817,-0.19321157812916678,1.9158015537021964
3,-0.07536825111395817,-1.0786754630711373,0.6212175431825103
