,x,y,"f(x, y)"
0,-4.753249820147073,4.326066244869903,-0.39475559768332963
1,2.5542345496528323,4.31445797629514,-0.6758255877128095
2,-2.1211299315424186,-3.9717862993522397,0.5446191122047045
3,-2.1211299315424186,-4.576057226178538,0.5498678909725654
4,-2.360842431098952,7.042015477225743,-0.5207179170921591
5,7.947837219382799,6.3101590414014606,-0.28403255350159323
6,-2.360842431098952,-2.293214852339915,0.4025050607686491
7,-2.360842431098952,5.912261825240639,-0.556410384331224
8,-4.9875373727588785,6.089712152111867,-0.40205345562072187
9,4.938760549929422,5.335215344281373,-0.4569167036571356
10,5.031677200807126,-4.772536216175102,0.5491918232293386
11,5.031677200807126,0.07773184841901415,0.08420983153550568
