,x,y,"f(x, y)"
0,-4.753249820147073,4.610734460445827,-0.4013698960492297
1,-0.9561699733629998,4.31445797629514,-0.7013221798275089
2,3.179427017468986,-4.6909989739867415,0.7004460009283923
3,3.179427017468986,-4.751587150667193,0.697754082183841
4,-2.360842431098952,5.982881815771438,-0.5543725179057348
5,10.291139071662045,5.912261825240639,-0.1874095784946729
6,-2.360842431098952,-2.286562107109567,0.4016822872228373
7,-2.360842431098952,6.045747761605542,-0.5525275108354221
8,5.802226640109746,6.870539658311471,-0.3967868396868059
9,5.273455732745944,6.160647671954538,-0.431895683916426
10,-4.9875373727588785,6.325335245469999,-0.40207702138728235
11,-4.9875373727588785,0.07773184841901415,-0.06425865916319932
