,x,y,"f(x, y)"
0,-4.753249820147073,4.700283771368523,-0.4031315682885799
1,0.8620907082555924,4.31445797629514,-0.7650566729900022
2,-3.6647402523088664,-3.7787055153920517,0.3788134350557554
3,-3.6647402523088664,-3.989450518621238,0.388102448717916
4,4.634310390066123,2.090138951491284,-0.30603801614345
5,-2.360842431098952,1.4417907214028185,-0.37496050993657953
6,-5.378616999808262,5.3742415714637595,-0.3762352943200571
7,-5.378616999808262,-1.760590932095722,0.11581850773618164
8,-4.9875373727588785,5.67592246349015,-0.4006059836917498
9,3.469403260808,5.335215344281373,-0.5725426518312055
10,2.387029144099751,-4.7529838265117546,0.7447009791343551
11,2.387029144099751,0.07773184841901415,0.07363799418695335
