,x,y,"f(x, y)"
0,-4.753249820147073,4.834487882022204,-0.405501601127164
1,-1.5526877365332508,4.31445797629514,-0.654794450446404
2,3.100966464479901,-4.209207895053937,0.7258413215922449
3,3.100966464479901,-4.751587150667193,0.7031749208760202
4,-2.360842431098952,6.398197442233744,-0.5417315165460826
5,9.17382545785635,5.912261825240639,-0.22546934267092583
6,-2.360842431098952,-1.3924781540763151,0.26004779418505325
7,-2.360842431098952,6.045747761605542,-0.5525275108354221
8,-4.9875373727588785,5.68431769601502,-0.40065483704277693
9,5.234590630096085,5.335215344281373,-0.43430319070008844
10,5.172559598667744,-4.724999307576474,0.5378230701277197
11,5.172559598667744,0.07773184841901415,0.08319185135414447
