,x,y,"f(x, y)"
0,-4.753249820147073,4.778630539430214,-0.40455377526303576
1,-3.2141464223703147,4.31445797629514,-0.5108559709956849
2,1.2181150978251045,-4.133942898583934,0.814122690201601
3,1.2181150978251045,-3.960778678019364,0.8252544474623063
4,-2.360842431098952,6.3101590414014606,-0.544491466390204
5,5.331684255803869,5.912261825240639,-0.42882946169120695
6,-2.360842431098952,-1.8111645510959997,0.3340491268843922
7,-2.360842431098952,6.9440328396811,-0.5239825141147562
8,-4.9875373727588785,5.583977345829981,-0.40001437169197307
9,3.6236478197557593,5.335215344281373,-0.5606616851473163
10,3.617456224879759,-4.816745387813744,0.6630231482101794
11,3.617456224879759,0.07773184841901415,0.08955402559846354
