,x,y,"f(x, y)"
0,-4.753249820147073,5.124852942962599,-0.4095852955001147
1,-3.234998875987825,4.31445797629514,-0.5091088896348549
2,0.8620907082555924,-4.400563462511551,0.7903706399471178
3,0.8620907082555924,-3.7787055153920517,0.8294650282979551
4,-2.360842431098952,6.1996216091686,-0.5479008511636104
5,5.277146073942044,5.3742415714637595,-0.431366424654269
6,-5.378616999808262,-2.140431567357272,0.14765275102458258
7,-5.378616999808262,2.090138951491284,-0.24308384707802505
8,-4.9875373727588785,5.390313595331524,-0.3984155957344994
9,2.776704048933044,5.335215344281373,-0.6225252987962806
10,3.469403260808,-4.020622556073192,0.6985114736889868
11,3.469403260808,0.07773184841901415,0.08911830377468363
