,x,y,"f(x, y)"
0,-4.753249820147073,4.63583134471985,-0.40187849978618306
1,-1.664021805024948,4.31445797629514,-0.6454420633542697
2,2.5542345496528323,-4.751587150667193,0.7364718313853186
3,2.5542345496528323,-3.9717862993522397,0.77732549474997
4,-2.360842431098952,6.045747761605542,-0.5525275108354221
5,8.391909530470382,5.912261825240639,-0.2572677270898818
6,-2.360842431098952,-1.9121847955146687,0.34989158910548357
7,-2.360842431098952,6.3101590414014606,-0.544491466390204
8,-4.9875373727588785,5.761322625194577,-0.40106357353451577
9,5.104612439449186,5.335215344281373,-0.44416718064520505
10,4.938760549929422,-4.058221620379981,0.5553641711557539
11,4.938760549929422,0.07773184841901415,0.08485854315305451
