,x,y,"f(x, y)"
0,-4.753249820147073,4.327966850728641,-0.39480508096314343
1,-2.4206777745374057,4.31445797629514,-0.5794808676948292
2,1.3815954257438552,-3.9157804073173885,0.8280460844968085
3,1.3815954257438552,-4.133942898583934,0.8141959837937388
4,-2.360842431098952,6.773547898480162,-0.5296187123719526
5,6.674971150309389,5.912261825240639,-0.34432479286534085
6,-2.360842431098952,-2.055573614178585,0.3710117313603771
7,-2.360842431098952,6.3101590414014606,-0.544491466390204
8,-4.9875373727588785,5.497833920625456,-0.3993636600683314
9,4.508266631483919,5.335215344281373,-0.49067184179526185
10,3.96129399862534,-4.270731600636964,0.648023743493631
11,3.96129399862534,0.07773184841901415,0.08956177191665578
